;OrderID;AccountID;Amount;K_SYMBOL
934;30422;691;3342.0;Household
935;30423;692;4366.0;Household
936;30424;692;137.0;
937;30425;693;6329.0;Household
938;30426;694;3096.0;Household
939;30427;695;9516.0;Household
940;30428;696;1299.0;Household
941;30429;696;280.0;Household
942;30430;697;6372.0;Household
943;30431;698;6177.0;Household
944;30432;700;1116.0;Household
945;30433;700;1646.0;
946;30434;702;2813.0;Household
947;30435;703;2306.0;Household
948;30436;704;2141.0;Household
949;30437;704;1197.0;
950;30438;705;4161.0;Household
951;30441;710;3200.0;Household
952;30442;711;3243.0;Household
953;30443;712;3847.2;Leasing
954;30444;713;3581.0;Household
955;30445;714;3782.0;Household
956;30446;715;2877.0;Household
957;30447;715;1808.0;
958;30448;715;1378.0;Insurance payment
959;30449;717;6561.0;Household
960;30450;718;6412.0;Loan payment
961;30451;718;726.0;Household
962;30452;718;7122.0;
963;30453;718;6041.0;Insurance payment
964;30454;719;1991.0;Household
965;30455;720;3916.0;Household
966;30456;721;2194.0;Household
967;30466;725;2612.0;Household
968;30467;726;3198.0;Household
969;30468;728;1143.0;Household
970;30469;728;4119.0;
971;30470;728;1863.0;Leasing
972;30471;729;1872.0;Household
973;30472;729;114.0;
974;30473;729;67.0;Insurance payment
975;30474;731;2706.0;Household
976;30475;732;5129.0;Household
977;30476;734;2228.0;Household
978;30477;735;1389.0;Household
979;30478;735;2187.0;Household
980;30479;736;2119.0;Household
981;30480;737;2817.0;Household
982;30481;738;970.0;Household
983;30482;738;82.0;
984;30483;738;3671.0;Insurance payment
985;30484;739;5504.0;Household
986;30485;742;2048.0;Household
987;30486;743;2691.0;Household
988;30487;744;2165.0;Household
989;30488;745;1965.0;Household
990;30489;746;3452.0;Household
991;30490;747;2672.0;Household
992;30491;748;6492.0;Household
993;30492;749;4965.0;Household
994;30493;749;226.0;
995;30494;749;51.0;Insurance payment
996;30495;749;26.0;
997;30496;750;6615.0;Household
998;30497;751;2363.0;Household
999;30498;752;139.0;Household
1000;30499;752;5568.0;
1001;30500;753;1602.0;Household
1002;30501;754;1454.0;Household
1003;30502;754;1629.0;Household
1004;30503;755;3889.0;Household
1005;30504;755;1443.0;
1006;30505;757;810.0;Household
1007;30506;757;2289.0;
1008;30507;759;1952.0;Household
1009;30508;760;3403.0;Household
1010;30509;760;894.0;
1011;30510;760;909.0;Insurance payment
1012;30511;762;3895.0;Household
1013;30512;763;7417.0;Household
1014;30513;764;2360.0;Household
1015;30514;766;7032.0;Household
1016;30515;767;3564.0;Household
1017;30516;767;504.0;
1018;30517;767;109.0;Insurance payment
1019;30518;767;22.0;
1020;30519;768;2814.0;Household
1021;30523;771;214.0;Household
1022;30524;771;4816.0;
1023;30525;772;4225.0;Household
1024;30526;772;660.0;
1025;30527;772;280.0;Insurance payment
1026;30530;775;1168.0;Household
1027;30531;775;2439.0;
1028;30532;776;2277.0;Household
1029;30533;776;1036.0;
1030;30534;776;170.0;Insurance payment
1031;30535;777;6412.0;Loan payment
1032;30536;780;6220.0;Household
1033;30537;781;2054.0;Household
1034;30538;782;3094.0;Household
1035;30539;782;2472.0;
1036;30540;783;3242.0;Household
1037;30541;784;1485.0;Household
1038;30542;784;1215.0;
1039;30543;784;109.0;Insurance payment
1040;30544;784;701.0;
1041;30545;785;4335.8;Loan payment
1042;30546;785;7395.0;Household
1043;30547;786;4953.0;Household
1044;30548;786;365.0;
1045;30549;787;4395.0;Household
1046;30550;787;122.0;
1047;30551;788;3096.0;Household
1048;30552;789;2153.0;Household
1049;30553;789;1641.0;
1050;30554;789;1522.0;Loan payment
1051;30555;790;4335.8;Loan payment
1052;30556;791;3054.0;Household
1053;30557;792;485.0;Household
1054;30558;792;1326.0;
1055;30559;792;588.0;Insurance payment
1056;30560;793;1212.0;Household
1057;30561;793;204.0;
1058;30562;793;851.0;Insurance payment
1059;30563;794;1107.0;Household
1060;30564;794;907.0;
1061;30565;795;2976.0;Household
1062;30566;798;2182.0;Household
1063;30567;800;2203.0;Household
1064;30568;800;299.0;
1065;30569;801;2565.0;Household
1066;30570;801;767.0;
1067;30571;802;1876.0;Household
1068;30572;804;2342.0;Household
1069;30573;804;682.0;
1070;30574;805;1424.4;Leasing
1071;30575;806;2298.0;Household
1072;30576;807;12579.0;Household
1073;30578;808;4492.0;Loan payment
1074;30579;809;8298.0;Household
1075;30580;810;2076.0;Household
1076;30581;811;5171.7;Loan payment
1077;30582;812;9128.0;Household
1078;30583;813;2025.7;Loan payment
1079;30584;814;1598.0;Household
1080;30585;814;632.0;Household
1081;30586;815;1949.0;Household
1082;30587;816;2025.7;Loan payment
1083;30588;816;4514.0;Household
1084;30589;817;4605.0;Household
1085;30590;817;8975.0;Loan payment
1086;30594;820;210.0;Household
1087;30595;820;5367.0;
1088;30596;821;1436.0;Household
1089;30597;821;651.0;
1090;30598;822;1784.0;Household
1091;30599;823;62.0;Household
1092;30600;823;1515.0;
1093;30601;823;612.0;Insurance payment
1094;30602;824;5406.0;Household
1095;30603;825;9235.0;Household
1096;30604;825;4423.0;Loan payment
1097;30605;826;4550.0;Household
1098;30606;826;866.0;
1099;30607;826;169.0;Insurance payment
1100;30608;827;2260.0;Household
1101;30609;828;8852.0;Household
1102;30610;829;2120.0;Household
1103;30611;831;2291.0;Household
1104;30612;832;2135.0;Household
1105;30613;833;3462.0;Household
1106;30614;834;2473.0;Household
1107;30617;836;125.0;Household
1108;30618;836;2934.0;
1109;30619;837;9250.0;Household
1110;30620;839;4254.0;Household
1111;30621;840;4606.0;Household
1112;30622;841;2109.0;Household
1113;30623;842;3278.0;Household
1114;30624;843;955.0;Household
1115;30625;843;128.0;
1116;30626;843;897.0;Insurance payment
1117;30627;844;1640.0;Household
1118;30628;844;12531.0;
1119;30629;845;9651.0;Household
1120;30630;846;7795.5;Loan payment
1121;30631;848;3400.0;Household
1122;30632;848;1590.0;
1123;30633;848;1025.0;Insurance payment
1124;30634;850;14811.0;Household
1125;30635;851;2090.0;Leasing
1126;30636;851;3254.0;Household
1127;30637;851;881.0;
1128;30638;852;69.0;Household
1129;30639;852;2013.0;
1130;30640;853;4673.0;Household
1131;30641;853;1378.0;
1132;30642;854;382.0;Household
1133;30643;854;1105.0;
1134;30644;854;2843.0;Insurance payment
1135;30645;854;1817.0;Loan payment
1136;30646;855;6608.0;Household
1137;30647;856;3625.0;Household
1138;30648;856;571.0;
1139;30649;856;137.0;Insurance payment
1140;30650;856;1404.0;
1141;30651;857;3019.0;Household
1142;30652;858;5456.0;Household
1143;30653;859;463.0;Household
1144;30654;859;855.0;
1145;30655;859;1657.0;Insurance payment
1146;30656;859;955.0;
1147;30657;860;8071.0;Household
1148;30658;861;9105.0;Household
1149;30659;861;478.0;
1150;30660;862;3122.0;Household
1151;30661;863;4433.3;Leasing
1152;30662;863;6087.0;Household
1153;30663;864;3699.0;Household
1154;30664;865;409.0;Household
1155;30665;865;1885.0;
1156;30666;866;465.0;Household
1157;30667;866;38.0;
1158;30668;866;504.0;Insurance payment
1159;30669;866;3844.0;
1160;30670;867;9718.0;Household
1161;30671;867;2820.0;
1162;30672;867;405.0;Insurance payment
1163;30673;868;3239.0;Household
1164;30674;868;3119.0;
1165;30675;870;4562.0;Household
1166;30676;871;5168.0;Household
1167;30677;872;2762.0;Household
1168;30678;873;878.0;Household
1169;30679;873;1540.0;
1170;30680;873;2211.0;Insurance payment
1171;30681;873;2975.0;Loan payment
1172;30682;874;1642.3;Leasing
1173;30683;874;1053.0;Household
1174;30684;874;7025.0;
1175;30685;875;3837.0;Household
1176;30686;876;3796.0;Household
1177;30687;877;2115.0;Household
1178;30688;877;1513.0;
1179;30689;878;3943.0;Household
1180;30690;879;2094.0;Household
1181;30691;880;1690.1;Leasing
1182;30692;880;4840.0;Household
1183;30698;882;3306.0;Household
1184;30699;883;6195.0;Household
1185;30700;883;1756.0;
1186;30701;883;455.0;Insurance payment
1187;30702;884;2259.0;Household
1188;30703;885;872.0;Household
1189;30704;885;2420.0;
1190;30705;886;9034.0;Household
1191;30706;887;3009.0;Household
1192;30707;888;1592.0;Household
1193;30708;889;1292.0;Household
1194;30709;889;1965.0;Household
1195;30710;890;3136.0;Household
1196;30711;891;1784.0;Household
1197;30712;892;406.0;Household
1198;30713;892;2509.0;Household
1199;30714;894;2914.0;Household
1200;30715;895;523.0;Household
1201;30716;895;1454.0;
1202;30717;896;3220.0;Household
1203;30718;897;2910.0;Household
1204;30719;897;6676.0;
1205;30720;898;2882.0;Household
1206;30721;898;1582.0;
1207;30722;899;1626.6;Leasing
1208;30723;900;5950.0;Household
1209;30724;901;1910.0;Household
1210;30725;902;260.0;Household
1211;30726;902;1869.0;
1212;30727;902;1726.0;Insurance payment
1213;30728;903;2580.0;Household
1214;30729;905;6086.0;Household
1215;30730;905;37.0;
1216;30731;905;53.0;Insurance payment
1217;30732;906;2240.0;Household
1218;30733;907;2118.0;Household
1219;30734;909;1950.0;Household
1220;30735;910;1937.0;Household
1221;30736;911;9600.0;Household
1222;30737;911;968.0;
1223;30738;912;2332.0;Household
1224;30739;913;2128.0;Household
1225;30740;913;2357.0;
1226;30741;913;4499.0;Insurance payment
1227;30742;914;2298.0;Household
1228;30743;915;6449.0;Loan payment
1229;30744;915;14291.0;Household
1230;30745;916;5299.0;Household
1231;30746;917;4669.0;Household
1232;30747;918;10076.0;Household
1233;30748;918;2039.0;
1234;30749;919;4850.0;Household
1235;30750;920;2437.0;Household
1236;30751;921;1240.0;Household
1237;30752;921;536.0;Household
1238;30753;922;898.0;Household
1239;30754;922;255.0;
1240;30755;922;1652.0;Insurance payment
1241;30756;923;2087.0;Household
1242;30757;924;308.0;Household
1243;30758;924;1904.0;
1244;30759;925;5395.0;Household
1245;30760;925;1068.0;Leasing
1246;30761;926;1748.0;Household
1247;30762;927;1623.0;Household
1248;30763;927;5782.0;
1249;30764;928;4561.0;Household
1250;30765;929;5884.0;Household
1251;30766;930;9356.0;Household
1252;30767;931;998.0;Household
1253;30768;931;1151.0;
1254;30769;931;461.0;Insurance payment
1255;30770;931;864.0;
1256;30771;932;2793.0;Household
1257;30772;933;2584.0;Household
1258;30773;934;3236.0;Household
1259;30774;935;2118.0;Household
1260;30775;936;2780.0;Household
1261;30776;936;224.0;Household
1262;30777;937;1751.0;Household
1263;30778;938;3282.0;Household
1264;30779;938;371.0;Loan payment
1265;30780;939;2108.0;Household
1266;30781;940;4738.0;Loan payment
1267;30782;941;3871.0;Household
1268;30783;943;2144.0;Household
1269;30784;944;5361.0;Household
1270;30785;945;8215.0;Household
1271;30786;947;1546.0;Household
1272;30787;947;1143.0;
1273;30791;950;8910.0;Household
1274;30792;951;2371.0;Household
1275;30793;952;4946.0;Household
1276;30794;953;1768.0;Household
1277;30795;953;185.0;
1278;30796;954;357.0;Household
1279;30797;954;1242.0;
1280;30798;954;1906.0;Insurance payment
1281;30799;955;7411.0;Household
1282;30800;957;2126.0;Household
1283;30801;958;3990.0;Household
1284;30802;959;579.0;Household
1285;30803;959;2180.0;Household
1286;30804;960;3151.0;Loan payment
1287;30805;960;5940.0;Household
1288;30806;961;8255.0;Household
1289;30807;963;3799.0;Household
1290;30808;965;2853.0;Household
1291;30809;966;2129.0;Household
1292;30810;967;6824.0;Household
1293;30811;968;7262.0;Household
1294;30812;970;5260.0;Household
1295;30813;971;3860.0;Household
1296;30814;972;897.0;Household
1297;30815;972;1141.0;
1298;30816;973;2909.0;Household
1299;30817;975;3550.0;Household
1300;30818;976;5244.0;Household
1301;30819;977;6846.0;Household
1302;30820;978;2062.0;Household
1303;30821;979;5354.0;Household
1304;30822;980;3632.0;Household
1305;30823;980;2889.0;
1306;30824;981;1069.0;Household
1307;30825;981;2769.0;
1308;30826;982;2505.0;Household
1309;30827;982;188.0;
1310;30828;982;148.0;Insurance payment
1311;30829;982;192.0;
1312;30834;984;5911.0;Household
1313;30835;985;2227.0;Household
1314;30836;986;2146.0;Household
1315;30837;987;3528.0;Household
1316;30838;988;2512.0;Household
1317;30839;989;2262.0;Household
1318;30840;989;1147.0;Household
1319;30841;990;7538.0;Household
1320;30842;991;6748.0;Household
1321;30843;992;3231.0;Household
1322;30844;992;1071.0;
1323;30845;992;335.0;Insurance payment
1324;30846;992;2450.0;
1325;30847;993;1812.3;Loan payment
1326;30848;995;2153.0;Household
1327;30849;995;143.0;
1328;30850;996;1934.0;Household
1329;30851;997;1046.0;Household
1330;30852;997;700.0;
1331;30853;997;688.0;Insurance payment
1332;30854;997;36.0;
1333;30855;998;7641.0;Household
1334;30859;1000;3179.0;Household
1335;30860;1000;1475.0;
1336;30861;1000;2852.0;Insurance payment
1337;30864;1002;1293.0;Household
1338;30865;1002;1092.0;
1339;30866;1002;470.0;Insurance payment
1340;30867;1003;5276.0;Household
1341;30868;1003;185.0;
1342;30869;1004;5237.0;Loan payment
1343;30870;1005;3302.0;Leasing
1344;30871;1005;7896.0;Household
1345;30872;1006;390.0;Household
1346;30873;1006;2008.0;
1347;30874;1006;60.0;Insurance payment
1348;30875;1006;33.0;
1349;30876;1008;2691.0;Household
1350;30877;1009;7521.0;Household
1351;30880;1011;3400.5;Loan payment
1352;30881;1011;7085.0;Household
1353;30882;1012;4090.8;Loan payment
1354;30883;1013;2081.0;Household
1355;30884;1015;3925.0;Household
1356;30885;1016;2619.0;Household
1357;30886;1016;2155.0;
1358;30887;1017;4492.0;Household
1359;30888;1017;477.0;
1360;30889;1018;1614.0;Household
1361;30890;1018;1028.0;
1362;30891;1019;8127.0;Household
1363;30892;1019;608.0;
1364;30893;1019;629.0;Insurance payment
1365;30894;1020;1874.0;Household
1366;30895;1020;105.0;
1367;30896;1020;10.0;Insurance payment
1368;30897;1021;2259.0;Household
1369;30898;1024;2074.0;Household
1370;30905;1026;8099.0;Household
1371;30906;1026;335.0;
1372;30907;1027;2117.0;Household
1373;30908;1029;8136.0;Household
1374;30909;1029;342.0;
1375;30910;1030;664.0;Household
1376;30911;1030;1050.0;Household
1377;30912;1031;6817.0;Household
1378;30913;1031;747.0;
1379;30914;1031;51.0;Insurance payment
1380;30915;1031;551.0;Leasing
1381;30916;1034;4219.0;Household
1382;30917;1035;2194.0;Household
1383;30918;1035;4942.0;
1384;30919;1036;4095.0;Household
1385;30920;1037;1062.0;Household
1386;30921;1037;940.0;
1387;30922;1037;1157.0;Insurance payment
1388;30923;1037;62.0;
1389;30924;1038;2006.0;Household
1390;30925;1038;141.0;
1391;30926;1040;2342.0;Leasing
1392;30927;1040;7008.0;Household
1393;30930;1043;6433.0;Household
1394;30931;1044;2880.0;Household
1395;30932;1044;188.0;
1396;30933;1045;1730.0;Household
1397;30934;1046;7399.0;Household
1398;30935;1047;4339.0;Household
1399;30936;1048;3852.0;Household
1400;30937;1049;1545.0;Household
1401;30938;1049;954.0;
1402;30939;1050;5673.0;Household
1403;30940;1053;1043.0;Household
1404;30941;1053;2439.0;
1405;30942;1054;4736.0;Household
1406;30943;1055;2047.0;Household
1407;30944;1056;2531.7;Leasing
1408;30945;1056;5692.0;Household
1409;30946;1057;3090.0;Household
1410;30947;1058;4761.0;Household
1411;30948;1058;408.0;
1412;30949;1059;232.0;Household
1413;30950;1059;1914.0;
1414;30951;1061;3790.0;Household
1415;30952;1062;7844.0;Household
1416;30953;1064;2918.0;Household
1417;30954;1067;7811.0;Household
1418;30955;1068;4219.5;Loan payment
1419;30956;1068;4737.0;Household
1420;30957;1068;3273.0;
1421;30958;1068;632.0;Insurance payment
1422;30959;1069;3080.0;Household
1423;30960;1070;5116.0;Household
1424;30961;1071;4219.5;Loan payment
1425;30962;1072;3520.0;Household
1426;30963;1073;3843.0;Household
1427;30964;1074;1416.0;Leasing
1428;30965;1075;3868.0;Household
1429;30966;1075;208.0;
1430;30967;1076;2640.0;Household
1431;30968;1076;4447.0;
1432;30969;1078;3423.0;Household
1433;30970;1079;10392.0;Household
1434;30971;1080;6185.0;Household
1435;30972;1081;2484.0;Household
1436;30973;1082;2189.0;Household
1437;30974;1083;1930.0;Household
1438;30975;1083;835.0;
1439;30976;1083;4351.0;Insurance payment
1440;30977;1083;1416.0;Loan payment
1441;30980;1085;8537.0;Household
1442;30981;1086;1376.0;Household
1443;30982;1086;474.0;
1444;30983;1086;86.0;Insurance payment
1445;30984;1088;3032.0;Household
1446;30985;1089;756.0;Household
1447;30986;1089;2962.0;
1448;30987;1090;3317.0;Household
1449;30988;1092;5664.0;Household
1450;30989;1093;8022.8;Loan payment
1451;30990;1093;10261.0;Household
1452;30991;1094;1408.0;Household
1453;30992;1094;747.0;Household
1454;30993;1095;1119.0;Household
1455;30994;1095;3773.0;
1456;30995;1095;896.0;Insurance payment
1457;30996;1095;1787.0;
1458;30997;1096;3488.0;Household
1459;30998;1097;7636.0;Household
1460;30999;1097;870.0;
1461;31000;1097;577.0;Insurance payment
1462;31001;1097;42.0;
1463;31002;1098;619.0;Household
1464;31003;1098;1007.0;Household
1465;31009;1100;174.0;Household
